Date,Channel,Campaign_Name,Device_Type,Geography,Traffic_Source,User_Type,Sessions,Unique_Visitors,Page_Views,Bounce_Rate,Average_Session_Duration,Conversion_Rate,Conversions,Cost,Revenue,ROI,Exit_Rate
10-09-2024,Direct,None,Mobile,France,Twitter,Returning Visitor,81,57,226,0.35,2.06,0.06,4,7.89,594.1,74.34,0.31
10-09-2024,Social Media,Remarketing,Mobile,Germany,Email Newsletter,Returning Visitor,102,77,363,0.63,1.36,0.02,2,83.16,157.48,0.89,0.44
10-09-2024,Referral,Holiday_Special,Desktop,France,LinkedIn,Returning Visitor,74,49,250,0.38,3.29,0.05,3,26.92,325.95,11.11,0.32
10-09-2024,Paid Ads,Black_Friday,Tablet,UK,Facebook,New Visitor,314,293,345,0.51,1.07,0.04,11,865.05,1381.22,0.6,0.43
10-09-2024,Referral,Spring_Collection,Mobile,Australia,LinkedIn,Returning Visitor,78,63,359,0.32,3.02,0.04,3,36.88,245.52,5.66,0.26
10-09-2024,Paid Ads,Remarketing,Desktop,Canada,Facebook,New Visitor,496,355,2417,0.56,1,0.02,10,1379.31,897.86,-0.35,0.41
10-09-2024,Direct,Holiday_Special,Tablet,Brazil,Email Newsletter,Returning Visitor,126,104,391,0.4,2.01,0.06,7,14.96,1012.51,66.69,0.35
10-09-2024,Email Campaigns,Black_Friday,Desktop,Australia,Twitter,New Visitor,113,70,520,0.15,5.61,0.06,7,87.19,740.62,7.5,0.11
10-09-2024,Organic Search,Summer_Sale,Mobile,USA,Instagram,Returning Visitor,790,614,1934,0.41,1.18,0.02,13,136.92,1427.19,9.42,0.31
10-09-2024,Organic Search,Welcome_Series,Mobile,USA,Instagram,Returning Visitor,535,429,1773,0.24,1.97,0.02,10,147.23,950.24,5.45,0.19
10-09-2024,Direct,Remarketing,Desktop,Japan,Instagram,New Visitor,126,110,483,0.23,3.96,0.04,5,15.06,621.93,40.3,0.2
11-09-2024,Email Campaigns,None,Mobile,Australia,Twitter,New Visitor,129,105,283,0.25,2.66,0.04,5,50.22,570.74,10.37,0.2
11-09-2024,Social Media,Holiday_Special,Mobile,France,Bing,Returning Visitor,221,170,400,0.56,2.55,0.03,6,191.85,575.59,2,0.44
11-09-2024,Referral,Summer_Sale,Tablet,Canada,Instagram,New Visitor,89,61,342,0.36,2.4,0.03,2,26.52,158.04,4.96,0.26
11-09-2024,Direct,Black_Friday,Desktop,Germany,LinkedIn,New Visitor,67,49,276,0.22,6.12,0.07,4,5.62,397.53,69.72,0.2
11-09-2024,Organic Search,Holiday_Special,Tablet,France,Direct,Returning Visitor,620,442,1830,0.42,3.98,0.03,16,102.57,1484.18,13.47,0.34
11-09-2024,Direct,Welcome_Series,Tablet,Australia,Instagram,New Visitor,51,31,236,0.21,4.43,0.06,3,4.57,471.77,102.22,0.17
11-09-2024,Organic Search,Welcome_Series,Tablet,UK,Bing,New Visitor,521,398,1768,0.32,2.67,0.02,11,81.58,790.4,8.69,0.25
11-09-2024,Email Campaigns,Summer_Sale,Tablet,Germany,Google,Returning Visitor,106,74,365,0.38,3.16,0.03,3,48.53,342.58,6.06,0.31
11-09-2024,Referral,Welcome_Series,Desktop,Canada,Bing,New Visitor,45,30,147,0.38,1.79,0.05,2,17.46,138.41,6.93,0.33
11-09-2024,Referral,Black_Friday,Tablet,UK,Instagram,New Visitor,82,59,334,0.49,2.32,0.04,3,20.07,326.68,15.27,0.34
11-09-2024,Social Media,Summer_Sale,Desktop,Australia,Google,Returning Visitor,179,156,564,0.51,2.2,0.02,4,222.59,332.55,0.49,0.36
11-09-2024,Email Campaigns,Remarketing,Tablet,Australia,Google,Returning Visitor,74,64,196,0.36,3.49,0.06,4,32.96,478.67,13.52,0.3
11-09-2024,Social Media,None,Desktop,Japan,Instagram,Returning Visitor,82,72,329,0.66,1.38,0.01,1,93.17,55.97,-0.4,0.56
11-09-2024,Organic Search,Summer_Sale,Desktop,Australia,LinkedIn,New Visitor,630,460,2676,0.38,4.68,0.01,8,155.89,598.71,2.84,0.33
11-09-2024,Email Campaigns,Welcome_Series,Tablet,Brazil,Email Newsletter,New Visitor,88,72,428,0.3,4.41,0.05,4,51.98,381.31,6.34,0.22
11-09-2024,Email Campaigns,None,Mobile,USA,Bing,New Visitor,115,89,375,0.34,4.84,0.05,5,63.69,595.8,8.36,0.3
11-09-2024,Organic Search,Spring_Collection,Tablet,Australia,Email Newsletter,New Visitor,681,585,870,0.25,3.35,0.03,17,185.41,1595.96,7.61,0.19
11-09-2024,Direct,Remarketing,Mobile,Brazil,Facebook,New Visitor,53,49,227,0.22,3.94,0.06,3,4.25,372.88,86.64,0.16
11-09-2024,Email Campaigns,Summer_Sale,Mobile,Brazil,Facebook,Returning Visitor,99,80,136,0.33,2.96,0.04,3,40.73,358.02,7.79,0.28
11-09-2024,Social Media,None,Desktop,Japan,Twitter,Returning Visitor,249,232,351,0.47,2.39,0.02,4,341.46,383.29,0.12,0.34
11-09-2024,Social Media,Spring_Collection,Tablet,France,Facebook,New Visitor,147,134,638,0.57,2.83,0.01,1,131.53,98.06,-0.25,0.51
11-09-2024,Referral,Spring_Collection,Mobile,Germany,Facebook,New Visitor,77,64,236,0.4,1.46,0.03,2,18.65,241.75,11.96,0.28
11-09-2024,Referral,Remarketing,Desktop,UK,Direct,Returning Visitor,61,39,234,0.39,2.26,0.03,1,18.6,90.92,3.89,0.29
11-09-2024,Paid Ads,Welcome_Series,Mobile,Brazil,Direct,Returning Visitor,294,263,462,0.54,2.04,0.03,9,550.51,809.23,0.47,0.41
11-09-2024,Direct,Holiday_Special,Tablet,UK,Instagram,New Visitor,81,52,283,0.3,5.11,0.06,4,7.81,565.85,71.41,0.22
11-09-2024,Direct,Remarketing,Tablet,Australia,Twitter,Returning Visitor,89,58,346,0.21,2.89,0.04,3,10.05,362.79,35.1,0.18
11-09-2024,Paid Ads,None,Mobile,USA,Bing,Returning Visitor,241,168,1109,0.39,4.24,0.04,9,462.34,942.24,1.04,0.28
11-09-2024,Email Campaigns,Welcome_Series,Mobile,Brazil,LinkedIn,New Visitor,68,60,308,0.23,3.58,0.05,3,32.46,232.58,6.17,0.21
11-09-2024,Organic Search,None,Mobile,Japan,Google,New Visitor,648,564,1350,0.44,1.62,0.02,15,148.47,1014.35,5.83,0.33
11-09-2024,Social Media,Remarketing,Tablet,Brazil,Twitter,New Visitor,162,103,601,0.45,3.83,0.02,2,145.27,126.97,-0.13,0.33
11-09-2024,Social Media,Welcome_Series,Mobile,USA,Instagram,New Visitor,257,217,326,0.68,1.54,0.03,8,333.2,484.05,0.45,0.54
11-09-2024,Organic Search,Black_Friday,Mobile,Brazil,LinkedIn,Returning Visitor,440,285,683,0.48,2.26,0.02,8,107.65,927.46,7.62,0.42
11-09-2024,Direct,Summer_Sale,Mobile,USA,Email Newsletter,New Visitor,88,67,332,0.34,2.52,0.05,4,6.83,457.56,65.97,0.24
12-09-2024,Social Media,Summer_Sale,Tablet,Australia,Bing,New Visitor,254,182,913,0.61,2.6,0.03,7,225.01,458.86,1.04,0.47
12-09-2024,Direct,Spring_Collection,Mobile,Japan,LinkedIn,Returning Visitor,57,47,154,0.31,1.94,0.05,2,6.23,196.54,30.56,0.23
12-09-2024,Referral,Summer_Sale,Desktop,Germany,Direct,New Visitor,94,69,319,0.47,3.67,0.04,4,23.7,417.46,16.61,0.35
12-09-2024,Paid Ads,None,Tablet,Canada,Direct,New Visitor,227,190,540,0.54,1.18,0.03,5,478.25,660.52,0.38,0.38
12-09-2024,Email Campaigns,Black_Friday,Tablet,Germany,Twitter,Returning Visitor,128,99,342,0.22,5.15,0.04,4,71.48,474.74,5.64,0.17
12-09-2024,Direct,None,Mobile,Australia,Bing,Returning Visitor,64,57,86,0.25,2.75,0.04,2,7.77,303.72,38.06,0.21
12-09-2024,Organic Search,Remarketing,Mobile,UK,Twitter,New Visitor,696,453,1638,0.34,3.6,0.01,9,130.65,737.19,4.64,0.27
12-09-2024,Paid Ads,Summer_Sale,Tablet,Brazil,Instagram,New Visitor,483,326,1817,0.48,2.3,0.03,12,1411.18,1307.65,-0.07,0.38
12-09-2024,Paid Ads,Welcome_Series,Desktop,UK,Direct,New Visitor,312,272,706,0.37,3.88,0.04,12,769.09,1249.39,0.63,0.3
12-09-2024,Direct,Remarketing,Desktop,France,Bing,New Visitor,64,55,308,0.39,1.39,0.06,3,8.56,410.46,46.98,0.28
12-09-2024,Referral,Welcome_Series,Mobile,Australia,Facebook,New Visitor,43,26,84,0.25,3.45,0.04,1,12.69,85.65,5.75,0.22
12-09-2024,Email Campaigns,Holiday_Special,Tablet,Brazil,Email Newsletter,Returning Visitor,111,81,277,0.23,3.78,0.06,6,41.88,464.69,10.1,0.19
12-09-2024,Social Media,Remarketing,Tablet,Japan,Facebook,New Visitor,205,180,391,0.58,1.84,0.02,4,183.91,321.25,0.75,0.41
12-09-2024,Referral,None,Desktop,Germany,Bing,Returning Visitor,38,34,55,0.28,1.74,0.04,1,10.49,90.15,7.59,0.21
12-09-2024,Email Campaigns,None,Desktop,USA,Instagram,Returning Visitor,193,151,813,0.16,2.8,0.05,8,152.29,966.65,5.35,0.12
12-09-2024,Organic Search,Spring_Collection,Desktop,UK,Google,Returning Visitor,781,537,1727,0.22,3.19,0.01,11,105.36,1057.3,9.04,0.19
12-09-2024,Social Media,Spring_Collection,Mobile,Australia,Facebook,Returning Visitor,200,154,627,0.51,1.66,0.04,7,262.15,454.54,0.73,0.41
12-09-2024,Paid Ads,Spring_Collection,Mobile,USA,Facebook,New Visitor,331,290,1168,0.58,1.5,0.04,12,821.04,1249.2,0.52,0.42
12-09-2024,Social Media,Summer_Sale,Mobile,Germany,Bing,Returning Visitor,267,189,934,0.42,1.55,0.03,7,241.51,435.28,0.8,0.31
12-09-2024,Referral,Holiday_Special,Tablet,Australia,Google,New Visitor,65,46,312,0.51,1.7,0.05,2,27.94,212.44,6.6,0.41
12-09-2024,Social Media,Holiday_Special,Mobile,Australia,Google,New Visitor,205,134,727,0.45,2.96,0.03,6,262.98,338.79,0.29,0.35
12-09-2024,Email Campaigns,Remarketing,Tablet,Germany,Google,New Visitor,185,161,870,0.26,2.71,0.06,10,79.62,729.08,8.16,0.2
12-09-2024,Social Media,Black_Friday,Tablet,USA,Twitter,Returning Visitor,141,87,646,0.67,0.83,0.03,3,177.21,299.37,0.69,0.51
12-09-2024,Direct,Summer_Sale,Desktop,USA,Facebook,Returning Visitor,99,68,445,0.39,4.16,0.08,7,10.16,762.17,74,0.31
12-09-2024,Email Campaigns,None,Tablet,UK,Bing,Returning Visitor,187,171,257,0.38,1.92,0.04,8,126.1,593.47,3.71,0.32
12-09-2024,Organic Search,Welcome_Series,Desktop,Brazil,Facebook,Returning Visitor,458,389,1245,0.25,5.09,0.02,10,98.39,1183.66,11.03,0.22
12-09-2024,Referral,Holiday_Special,Mobile,Australia,Instagram,Returning Visitor,88,76,364,0.37,2.36,0.02,1,32.57,109.72,2.37,0.27
12-09-2024,Email Campaigns,Black_Friday,Mobile,UK,Bing,Returning Visitor,166,104,783,0.24,2.53,0.06,10,122.75,993.62,7.09,0.2
12-09-2024,Referral,Welcome_Series,Tablet,USA,Email Newsletter,New Visitor,95,87,309,0.31,4.92,0.04,3,22.09,233.85,9.58,0.24
12-09-2024,Direct,Holiday_Special,Desktop,UK,Facebook,New Visitor,94,68,115,0.35,1.83,0.06,5,9.94,454.63,44.74,0.32
12-09-2024,Email Campaigns,Summer_Sale,Mobile,UK,Google,Returning Visitor,189,165,586,0.28,5.39,0.04,7,112.43,655.09,4.83,0.22
12-09-2024,Paid Ads,Summer_Sale,Desktop,USA,Facebook,Returning Visitor,245,161,634,0.49,3.14,0.04,9,607.39,1074.28,0.77,0.42
12-09-2024,Direct,Remarketing,Desktop,Germany,Email Newsletter,Returning Visitor,91,54,129,0.27,5.33,0.05,4,5.13,525.51,101.53,0.21
13-09-2024,Referral,Welcome_Series,Mobile,France,Bing,New Visitor,41,33,136,0.5,3.2,0.03,1,16.57,73.24,3.42,0.42
13-09-2024,Organic Search,Welcome_Series,Mobile,Brazil,Facebook,New Visitor,512,399,1962,0.29,5.08,0.03,15,91.35,1218.31,12.34,0.21
13-09-2024,Direct,Spring_Collection,Tablet,USA,Facebook,New Visitor,46,30,205,0.35,1.34,0.08,3,4.2,423.32,99.72,0.27
13-09-2024,Email Campaigns,Holiday_Special,Mobile,Brazil,Bing,Returning Visitor,75,58,309,0.3,4.28,0.05,3,40.68,251.97,5.2,0.27
13-09-2024,Referral,Spring_Collection,Mobile,Japan,Google,Returning Visitor,67,43,72,0.27,1.79,0.05,3,30.81,329.75,9.7,0.2
13-09-2024,Paid Ads,Spring_Collection,Mobile,Canada,Facebook,Returning Visitor,304,283,425,0.38,4.27,0.04,13,763.21,1674.97,1.2,0.3
13-09-2024,Referral,None,Tablet,USA,Email Newsletter,Returning Visitor,91,65,215,0.26,4.61,0.04,3,40.45,340.74,7.42,0.22
13-09-2024,Organic Search,Remarketing,Mobile,USA,Facebook,New Visitor,348,307,1521,0.36,1.91,0.02,6,37.12,397.12,9.7,0.32
13-09-2024,Paid Ads,Black_Friday,Tablet,France,Facebook,Returning Visitor,462,344,1307,0.39,4.78,0.04,17,1097.66,1965.89,0.79,0.32
13-09-2024,Organic Search,None,Tablet,Canada,Direct,Returning Visitor,584,412,1426,0.36,2.1,0.03,15,137.61,1534.48,10.15,0.32
13-09-2024,Email Campaigns,Black_Friday,Tablet,Japan,Facebook,New Visitor,181,133,833,0.27,1.69,0.03,5,57.51,419.95,6.3,0.23
13-09-2024,Referral,None,Tablet,Australia,Direct,Returning Visitor,48,44,179,0.36,3.63,0.03,1,14.71,78.35,4.33,0.3
13-09-2024,Referral,None,Tablet,Canada,Bing,Returning Visitor,34,31,122,0.43,2.52,0.05,1,8.82,83.94,8.52,0.38
13-09-2024,Direct,Holiday_Special,Desktop,USA,Bing,Returning Visitor,81,55,323,0.31,4.42,0.04,3,6.07,412.27,66.89,0.28
13-09-2024,Direct,Summer_Sale,Tablet,Brazil,Email Newsletter,New Visitor,121,85,124,0.3,4.75,0.05,6,6.92,779.09,111.54,0.21
13-09-2024,Direct,Holiday_Special,Mobile,Japan,Email Newsletter,Returning Visitor,40,34,199,0.31,3.15,0.06,2,5.56,276.61,48.74,0.27
13-09-2024,Email Campaigns,Black_Friday,Desktop,USA,Facebook,New Visitor,132,115,368,0.33,3.02,0.04,4,97.65,334.75,2.43,0.3
13-09-2024,Email Campaigns,Welcome_Series,Tablet,Germany,Google,New Visitor,146,91,410,0.18,5.01,0.06,8,105.65,746.66,6.07,0.15
13-09-2024,Email Campaigns,Black_Friday,Desktop,Germany,Instagram,New Visitor,132,116,220,0.2,3.04,0.04,4,71.35,514.52,6.21,0.17
13-09-2024,Social Media,Welcome_Series,Mobile,Germany,LinkedIn,New Visitor,146,101,487,0.51,2,0.03,4,203.65,334.13,0.64,0.44
13-09-2024,Social Media,Spring_Collection,Desktop,Japan,LinkedIn,Returning Visitor,142,105,483,0.56,1.67,0.04,4,194.88,372.37,0.91,0.4
13-09-2024,Social Media,Welcome_Series,Mobile,Brazil,Facebook,Returning Visitor,203,151,464,0.66,0.92,0.02,4,192.37,258.11,0.34,0.56
13-09-2024,Email Campaigns,Summer_Sale,Mobile,Canada,Google,New Visitor,135,113,420,0.31,5.25,0.05,6,100.52,705.9,6.02,0.24
13-09-2024,Email Campaigns,Remarketing,Mobile,Germany,Bing,New Visitor,106,84,144,0.2,2.09,0.04,4,61.3,402.69,5.57,0.15
13-09-2024,Direct,Holiday_Special,Mobile,Germany,Google,Returning Visitor,98,86,254,0.32,4.48,0.07,6,13.99,711.33,49.84,0.28
13-09-2024,Email Campaigns,Summer_Sale,Desktop,Brazil,Bing,Returning Visitor,74,50,268,0.26,5.11,0.05,3,50,240.28,3.81,0.19
13-09-2024,Organic Search,Black_Friday,Mobile,Australia,Instagram,New Visitor,349,291,578,0.41,2.85,0.01,3,38.39,225.19,4.87,0.34
13-09-2024,Social Media,Black_Friday,Tablet,USA,Instagram,Returning Visitor,85,60,296,0.41,3.38,0.03,2,125.6,145.58,0.16,0.35
13-09-2024,Direct,Welcome_Series,Desktop,UK,Bing,New Visitor,119,110,328,0.34,2.46,0.05,6,17.5,833.56,46.63,0.26
13-09-2024,Email Campaigns,Holiday_Special,Mobile,Germany,LinkedIn,New Visitor,144,122,410,0.24,3.85,0.05,6,85.65,491.73,4.74,0.17
13-09-2024,Social Media,Black_Friday,Tablet,UK,Facebook,New Visitor,168,134,690,0.65,1.31,0.02,3,155.78,207.45,0.33,0.51
13-09-2024,Social Media,Welcome_Series,Desktop,France,Direct,New Visitor,107,100,205,0.42,4.23,0.01,1,94.31,56.76,-0.4,0.32
13-09-2024,Direct,Spring_Collection,Desktop,Japan,Email Newsletter,Returning Visitor,82,57,191,0.34,5.18,0.05,3,4.56,409.11,88.62,0.27
13-09-2024,Direct,Remarketing,Tablet,UK,Twitter,Returning Visitor,126,111,137,0.27,2.58,0.05,5,14.7,471.43,31.07,0.2
13-09-2024,Direct,Remarketing,Desktop,Canada,Instagram,New Visitor,48,29,131,0.37,3.12,0.08,3,3.67,437.29,118.05,0.33
14-09-2024,Referral,Welcome_Series,Tablet,Canada,LinkedIn,Returning Visitor,44,28,82,0.51,3.78,0.04,1,15.27,115.25,6.55,0.44
14-09-2024,Organic Search,None,Tablet,France,LinkedIn,Returning Visitor,578,493,1803,0.24,2.02,0.03,15,62.13,915.3,13.73,0.21
14-09-2024,Organic Search,Remarketing,Desktop,Japan,LinkedIn,Returning Visitor,546,470,1551,0.38,4.24,0.02,10,151.1,884.66,4.86,0.27
14-09-2024,Referral,Remarketing,Mobile,USA,Direct,New Visitor,99,81,390,0.43,4.5,0.03,2,32.79,144.47,3.41,0.39
14-09-2024,Organic Search,None,Desktop,USA,Instagram,Returning Visitor,423,275,735,0.33,4.8,0.02,8,52.84,906.44,16.15,0.24
14-09-2024,Referral,Spring_Collection,Mobile,UK,Bing,New Visitor,43,36,72,0.39,4.07,0.03,1,9.35,91.78,8.82,0.28
14-09-2024,Organic Search,Spring_Collection,Desktop,USA,Twitter,Returning Visitor,567,515,2004,0.32,4.4,0.02,11,165.83,1037.01,5.25,0.27
14-09-2024,Email Campaigns,Black_Friday,Mobile,Brazil,Google,Returning Visitor,118,91,339,0.21,6.26,0.04,4,68.12,496.05,6.28,0.18
14-09-2024,Direct,None,Tablet,Japan,Facebook,New Visitor,122,80,270,0.35,3.62,0.07,8,10.87,1100.65,100.25,0.29
14-09-2024,Direct,Remarketing,Desktop,USA,Twitter,New Visitor,142,94,494,0.3,3.61,0.04,6,14.68,847.76,56.73,0.22
14-09-2024,Social Media,Holiday_Special,Tablet,UK,Bing,New Visitor,209,149,735,0.5,1.22,0.01,2,176.74,152.66,-0.14,0.45
14-09-2024,Organic Search,Black_Friday,Desktop,Japan,Direct,New Visitor,223,138,478,0.44,1.29,0.03,5,51.72,415.17,7.03,0.39
14-09-2024,Social Media,Welcome_Series,Tablet,Germany,Email Newsletter,New Visitor,131,120,535,0.69,1.11,0.04,4,186.03,343.17,0.85,0.6
14-09-2024,Social Media,None,Mobile,USA,Instagram,Returning Visitor,88,54,238,0.68,2.57,0.03,3,76.87,157.23,1.05,0.48
14-09-2024,Organic Search,Spring_Collection,Mobile,Canada,Twitter,New Visitor,357,254,582,0.47,2.61,0.03,10,84.21,897.31,9.66,0.36
14-09-2024,Email Campaigns,Holiday_Special,Tablet,Brazil,LinkedIn,Returning Visitor,163,109,781,0.17,5.77,0.04,6,51.38,625.82,11.18,0.13
14-09-2024,Direct,Remarketing,Mobile,UK,Google,Returning Visitor,122,94,262,0.35,4.79,0.04,5,14.88,691.97,45.5,0.3
14-09-2024,Email Campaigns,None,Desktop,Brazil,Direct,New Visitor,78,73,168,0.28,4.1,0.06,4,51.36,389.73,6.59,0.24
14-09-2024,Social Media,Welcome_Series,Mobile,Brazil,LinkedIn,New Visitor,237,154,857,0.5,1.44,0.02,3,189.92,257.33,0.36,0.37
14-09-2024,Social Media,None,Mobile,Canada,Google,New Visitor,115,86,433,0.54,2.88,0.02,1,97.71,84.92,-0.13,0.44
14-09-2024,Social Media,None,Mobile,Brazil,Email Newsletter,New Visitor,185,139,435,0.68,1.97,0.01,2,189.99,184.65,-0.03,0.58
14-09-2024,Paid Ads,Black_Friday,Desktop,Australia,Google,New Visitor,310,292,367,0.31,3.62,0.04,11,816,885.74,0.09,0.26
14-09-2024,Paid Ads,None,Mobile,Australia,Instagram,Returning Visitor,298,273,1452,0.38,1.53,0.04,11,643.24,884,0.37,0.32
14-09-2024,Paid Ads,Summer_Sale,Tablet,France,Direct,Returning Visitor,186,137,484,0.4,4.29,0.05,8,329.18,1093.87,2.32,0.3
14-09-2024,Organic Search,Welcome_Series,Desktop,France,Twitter,Returning Visitor,358,321,937,0.38,2.95,0.02,8,66.96,632.87,8.45,0.3
14-09-2024,Referral,Spring_Collection,Tablet,Germany,Bing,Returning Visitor,92,60,104,0.3,5.07,0.04,3,44.16,249.72,4.66,0.24
14-09-2024,Direct,Holiday_Special,Mobile,Japan,Google,Returning Visitor,135,108,499,0.21,2.5,0.08,10,18.57,1567.36,83.39,0.16
14-09-2024,Direct,Holiday_Special,Tablet,Australia,Email Newsletter,New Visitor,53,47,243,0.34,4.59,0.04,2,5.37,193.87,35.08,0.31
14-09-2024,Email Campaigns,Welcome_Series,Tablet,Brazil,Bing,New Visitor,157,113,332,0.22,4.19,0.04,6,53.72,615.75,10.46,0.19
14-09-2024,Social Media,Holiday_Special,Mobile,Australia,Google,New Visitor,157,109,599,0.56,2.31,0.04,6,132.51,482.58,2.64,0.47
14-09-2024,Social Media,Holiday_Special,Desktop,Brazil,Email Newsletter,Returning Visitor,160,102,534,0.65,0.96,0.02,2,213.66,152.17,-0.29,0.55
14-09-2024,Direct,Black_Friday,Mobile,UK,Twitter,New Visitor,149,140,686,0.25,5.81,0.07,11,15.7,1104.11,69.31,0.18
14-09-2024,Organic Search,Holiday_Special,Tablet,France,Facebook,Returning Visitor,347,291,1248,0.45,3.49,0.02,5,86.69,356.83,3.12,0.32
14-09-2024,Direct,Holiday_Special,Desktop,Germany,Direct,Returning Visitor,124,111,523,0.32,4.9,0.05,5,9.59,667.28,68.61,0.24
14-09-2024,Email Campaigns,Welcome_Series,Mobile,USA,Direct,New Visitor,69,55,184,0.15,3.84,0.04,2,40.72,231.75,4.69,0.12
14-09-2024,Paid Ads,Remarketing,Tablet,Australia,Instagram,New Visitor,234,194,909,0.45,2.96,0.03,7,410.59,808.76,0.97,0.38
14-09-2024,Social Media,None,Mobile,France,Bing,New Visitor,280,208,526,0.53,3.2,0.02,5,401.84,364.02,-0.09,0.44
14-09-2024,Email Campaigns,Black_Friday,Desktop,USA,Google,Returning Visitor,188,153,544,0.17,3.82,0.04,8,84.98,954.7,10.23,0.12
14-09-2024,Email Campaigns,Summer_Sale,Tablet,Canada,Email Newsletter,New Visitor,72,66,230,0.3,2.76,0.06,4,51.2,363.89,6.11,0.23
15-09-2024,Organic Search,Remarketing,Mobile,Japan,Email Newsletter,Returning Visitor,611,455,2768,0.41,2.17,0.03,15,146.35,1162.6,6.94,0.32
15-09-2024,Paid Ads,Holiday_Special,Tablet,Japan,Google,Returning Visitor,369,233,1438,0.58,2.5,0.04,14,901.22,1264.78,0.4,0.43
15-09-2024,Referral,Spring_Collection,Desktop,Australia,Facebook,New Visitor,64,49,247,0.31,4.35,0.02,1,13.15,99.1,6.54,0.26
15-09-2024,Referral,Holiday_Special,Desktop,UK,Email Newsletter,Returning Visitor,89,54,321,0.45,4.14,0.03,2,25.19,173.36,5.88,0.37
15-09-2024,Social Media,Holiday_Special,Mobile,France,Email Newsletter,New Visitor,266,210,1163,0.5,1.8,0.03,8,231.76,703.42,2.04,0.36
15-09-2024,Direct,Holiday_Special,Mobile,Germany,LinkedIn,Returning Visitor,105,70,471,0.23,2.17,0.06,6,11.58,812.66,69.15,0.2
15-09-2024,Social Media,Remarketing,Mobile,Australia,Facebook,New Visitor,140,95,225,0.64,1.96,0.01,1,123.15,79.97,-0.35,0.45
15-09-2024,Referral,Holiday_Special,Mobile,Australia,Twitter,New Visitor,45,37,136,0.52,3.35,0.03,1,19.21,123.06,5.41,0.42
15-09-2024,Referral,Remarketing,Mobile,Brazil,LinkedIn,Returning Visitor,89,79,270,0.49,3.44,0.04,3,18.37,263.63,13.35,0.41
15-09-2024,Referral,Remarketing,Mobile,USA,Google,New Visitor,83,64,148,0.42,4.01,0.02,1,22.09,81.56,2.69,0.3
15-09-2024,Direct,Spring_Collection,Desktop,USA,Instagram,New Visitor,42,29,83,0.31,3.01,0.05,2,5.26,284.15,53.05,0.27
15-09-2024,Social Media,Holiday_Special,Tablet,Australia,Bing,New Visitor,95,80,335,0.41,2.57,0.04,3,108.99,266.09,1.44,0.33
15-09-2024,Paid Ads,Summer_Sale,Tablet,Japan,Bing,New Visitor,455,312,2147,0.51,1.77,0.03,15,955.25,1560.97,0.63,0.4
15-09-2024,Direct,Spring_Collection,Tablet,Australia,Instagram,Returning Visitor,56,39,247,0.25,2.59,0.06,3,8.21,455.92,54.56,0.19
15-09-2024,Referral,Remarketing,Mobile,Germany,Direct,New Visitor,33,27,115,0.45,1.27,0.03,1,11.26,69.7,5.19,0.37
15-09-2024,Paid Ads,Remarketing,Tablet,UK,LinkedIn,New Visitor,334,259,661,0.36,3.58,0.04,14,945.88,1790.13,0.89,0.3
15-09-2024,Paid Ads,None,Mobile,USA,Twitter,New Visitor,122,107,406,0.32,3.76,0.02,2,262.47,203.54,-0.22,0.24
15-09-2024,Email Campaigns,Summer_Sale,Mobile,Australia,Twitter,New Visitor,165,106,422,0.27,1.65,0.07,11,72.88,1230.11,15.88,0.23
15-09-2024,Paid Ads,Holiday_Special,Mobile,Japan,Bing,New Visitor,262,168,796,0.31,2.26,0.02,5,533.62,413.76,-0.23,0.25
15-09-2024,Paid Ads,Spring_Collection,Mobile,Germany,Facebook,Returning Visitor,157,107,183,0.51,2.15,0.04,6,341.05,521.37,0.53,0.38
15-09-2024,Organic Search,Remarketing,Tablet,Australia,Email Newsletter,New Visitor,421,258,2087,0.38,2.04,0.01,4,65.46,284.79,3.35,0.29
15-09-2024,Referral,Black_Friday,Desktop,France,Email Newsletter,New Visitor,43,30,101,0.39,2.23,0.05,1,19.17,79.59,3.15,0.3
15-09-2024,Social Media,Summer_Sale,Mobile,Japan,Email Newsletter,Returning Visitor,170,124,221,0.61,2.4,0.03,5,216.02,396.85,0.84,0.48
15-09-2024,Paid Ads,Holiday_Special,Desktop,Australia,Twitter,New Visitor,100,88,204,0.37,4.23,0.02,2,252.16,166.52,-0.34,0.32
15-09-2024,Email Campaigns,None,Desktop,France,Email Newsletter,New Visitor,167,122,500,0.38,3.56,0.06,9,65.55,712.73,9.87,0.33
15-09-2024,Referral,Summer_Sale,Tablet,Brazil,Bing,Returning Visitor,74,51,288,0.36,2.69,0.04,3,36.18,322.98,7.93,0.26
15-09-2024,Organic Search,Spring_Collection,Tablet,Canada,Facebook,Returning Visitor,330,201,1002,0.38,3.56,0.03,9,46.83,913.09,18.5,0.34
